event_id,mag,scaled_mag,depth_km,depth_category,felt,gap,sig,significant,region,station_network,local_claims_filed
us6000tgjb,4.4,0.3958333333333334,10,shallow,0,136,298,0,"Puerto Madero, Mexico",PNSN-07,13
us6000tgjc,4.9,0.5000000000000001,52.181,shallow,1,93,370,0,"Santa Monica, Philippines",PNSN-07,0
us6000thti,4.1,0.33333333333333326,199.395,intermediate,0,102,259,0,"Looc, Philippines",unknown,0
us6000thth,4.1,0.33333333333333326,229.595,intermediate,0,114,259,0,"Neiafu, Tonga",SCEDC-01,12
hv75009477,3.6,0.22916666666666669,31.11,shallow,5,147,200,0,"Mākena, Hawaii",PNSN-07,6
us6000tgkj,3.1,0.12500000000000003,35,shallow,0,206,148,0,"Attu Station, Alaska",SCEDC-01,1
us6000tiu1,4,0.3125,10,shallow,0,209,246,0,"Puerto Madero, Mexico",PNSN-07,0
us6000tgki,2.9,0.08333333333333331,10,shallow,0,231,129,0,"Nikolski, Alaska",PNSN-07,11
us6000tgiz,4.8,0.47916666666666663,10,shallow,0,126,354,0,"Kokopo, Papua New Guinea",USGS-WEST,2
pr2026209003,3.6,0.22916666666666669,9,shallow,1,215,200,0,"San Antonio, Puerto Rico",CEA-12,9
us6000than,4.1,0.33333333333333326,71.782,intermediate,0,82,259,0,"Lospalos, Timor Leste",USGS-WEST,12
us6000tgie,3.6,0.22916666666666669,10,shallow,0,268,199,0,"Adak, Alaska",CEA-12,12
us6000tgi4,4.3,0.375,531.9,deep,0,102,284,0,the Fiji Islands,PNSN-07,11
us6000thal,4.8,0.47916666666666663,538.648,deep,0,150,354,0,the Fiji Islands,PNSN-07,0
us6000tghp,4.8,0.47916666666666663,10,shallow,0,87,354,0,South Sandwich Islands region,PNSN-07,12
pr2026209002,3.6,0.22916666666666669,10,shallow,0,312,199,0,"The Valley, Anguilla",PNSN-07,10
aka2026ovukdz,3.7,0.25000000000000006,1.6,shallow,1,143,211,0,"Ivanof Bay, Alaska",USGS-WEST,2
aka2026ovuicj,3.5,0.20833333333333334,0.7,shallow,3,48,189,0,"Denali National Park, Alaska",SCEDC-01,1
aka2026ovufno,5,0.5208333333333334,5,shallow,164,23,458,1,"Denali National Park, Alaska",PNSN-07,0
us6000tgsx,2.5,0.0,9.719,shallow,0,186,96,0,"Attu Station, Alaska",PNSN-07,14
us6000tggm,5.4,0.6041666666666667,10,shallow,1,70,449,1,"Panguna, Papua New Guinea",CEA-12,11
us6000tggi,4.9,0.5000000000000001,572.261,deep,0,40,369,0,the Fiji Islands,SCEDC-01,10
us6000tggf,4.7,0.45833333333333337,9.246,shallow,0,45,340,0,"Rodotópi, Greece",USGS-WEST,0
us6000tgsw,2.8,0.062499999999999965,11.386,shallow,0,192,121,0,"Attu Station, Alaska",PNSN-07,13
us6000thak,4.3,0.375,10,shallow,0,182,284,0,"Panguna, Papua New Guinea",USGS-WEST,9
tx2026otilpb,2.5,0.0,6.2537,shallow,0,87,96,0,"Whites City, New Mexico",unknown,0
aka2026ovrxzu,2.5,0.0,131.4,intermediate,0,40,96,0,"Ugashik, Alaska",USGS-WEST,8
us6000tgg2,5,0.5208333333333334,10,shallow,0,89,385,1,"Kirakira, Solomon Islands",SCEDC-01,9
us6000tgg0,4.5,0.4166666666666667,139.094,intermediate,0,65,312,0,"Hihifo, Tonga",CEA-12,13
aka2026ovrjtl,2.5,0.0,32.3,shallow,1,27,96,0,"Meadow Lakes, Alaska",CEA-12,0
aka2026ovrfbe,3.2,0.14583333333333337,16.7,shallow,0,169,158,0,"Pelican, Alaska",unknown,0
us6000thaj,4.2,0.35416666666666674,235.01,intermediate,0,72,271,0,"Madang, Papua New Guinea",PNSN-07,15
us6000tgsj,2.9,0.08333333333333331,41.081,shallow,0,211,129,0,"Akutan, Alaska",unknown,0
us6000tgsf,2.5,0.0,34.799,shallow,0,235,96,0,"Akutan, Alaska",PNSN-07,5
us6000tgse,2.5,0.0,6.113,shallow,0,191,96,0,"Attu Station, Alaska",PNSN-07,11
pr2026209001,3.47,0.2020833333333334,12,shallow,0,171,185,0,"Indios, Puerto Rico",PNSN-07,0
us6000tgsa,3,0.10416666666666667,10,shallow,0,240,138,0,"King Cove, Alaska",PNSN-07,6
us6000tgl9,3,0.10416666666666667,6.867,shallow,0,206,138,0,"Nikolski, Alaska",PNSN-07,1
us6000thah,4.1,0.33333333333333326,322.063,deep,0,138,259,0,Kermadec Islands region,PNSN-07,0
us6000tgs9,2.8,0.062499999999999965,10,shallow,0,252,121,0,"Nikolski, Alaska",SCEDC-01,10
us6000thag,4.2,0.35416666666666674,178.782,intermediate,0,143,271,0,Kermadec Islands region,USGS-WEST,0
us6000tget,4.7,0.45833333333333337,47.279,shallow,0,143,340,0,"Puerto Madero, Mexico",CEA-12,5
aka2026ovkftd,2.6,0.020833333333333353,15.2,shallow,1,196,104,0,"Pelican, Alaska",unknown,0
us6000tgep,4.2,0.35416666666666674,10,shallow,0,92,271,0,"Oula Xiuma, China",SCEDC-01,14
aka2026ovirzc,3.2,0.14583333333333337,37.5,shallow,0,142,158,0,"Akhiok, Alaska",PNSN-07,11
us6000tggd,4.9,0.5000000000000001,10,shallow,0,122,369,0,Drake Passage,USGS-WEST,0
us6000tgez,3.2,0.14583333333333337,10,shallow,0,200,158,0,"Attu Station, Alaska",PNSN-07,7
us6000thae,4,0.3125,10,shallow,0,224,246,0,"Puerto Madero, Mexico",CEA-12,12
us6000thad,4.2,0.35416666666666674,10,shallow,0,161,271,0,"Volcano Islands, Japan region",PNSN-07,2
us6000tgd4,4.8,0.47916666666666663,14.352,shallow,0,70,354,0,"Honmachi, Japan",PNSN-07,6
us6000thab,4.3,0.375,10,shallow,1,154,285,0,"Bodden Town, Cayman Islands",CEA-12,12
us6000tgd1,4.5,0.4166666666666667,10,shallow,45,36,332,0,"East End, Cayman Islands",PNSN-07,1
us6000tha9,4.4,0.3958333333333334,62.529,shallow,0,58,298,0,"Dampit, Indonesia",USGS-WEST,0
us6000tgcx,5.3,0.5833333333333334,15.595,shallow,0,83,432,1,"Puerto Santa, Peru",PNSN-07,6
aka2026ovejth,2.5,0.0,5,shallow,0,283,96,0,"Atka, Alaska",USGS-WEST,10
us6000tgs3,2.8,0.062499999999999965,155.171,intermediate,0,131,121,0,"Nelson Lagoon, Alaska",PNSN-07,2
us6000tgcq,4.6,0.43749999999999994,10,shallow,0,99,326,0,"Uki, Japan",CEA-12,14
us6000tgir,2.7,0.041666666666666706,10,shallow,0,204,112,0,"Atka, Alaska",PNSN-07,12
us6000tha8,4.4,0.3958333333333334,10,shallow,0,108,298,0,"Honmachi, Japan",SCEDC-01,14
us6000tgs1,3.2,0.14583333333333337,10,shallow,0,207,158,0,"Atka, Alaska",unknown,0
us6000tgs0,2.6,0.020833333333333353,10,shallow,0,307,104,0,"Atka, Alaska",SCEDC-01,10
us6000tgck,4.6,0.43749999999999994,10,shallow,0,90,326,0,"Bamboo Flat, India",unknown,0
us6000tha7,4.3,0.375,10,shallow,0,127,284,0,"Mifune, Japan",PNSN-07,3
us6000tgry,2.9,0.08333333333333331,10,shallow,0,220,129,0,"False Pass, Alaska",CEA-12,8
us6000tgkw,2.6,0.020833333333333353,13.732,shallow,0,194,104,0,"Adak, Alaska",USGS-WEST,10
us6000tgle,2.8,0.062499999999999965,10,shallow,0,212,121,0,"Atka, Alaska",PNSN-07,0
us6000tha5,4.5,0.4166666666666667,90.83,intermediate,0,123,312,0,"Finschhafen, Papua New Guinea",PNSN-07,4
us6000tgc8,4.4,0.3958333333333334,10,shallow,0,108,298,0,"Honmachi, Japan",PNSN-07,6
us6000tglb,2.8,0.062499999999999965,10,shallow,0,208,121,0,"Nikolski, Alaska",CEA-12,11
us6000tgc6,4.3,0.375,10,shallow,0,110,284,0,"Uki, Japan",PNSN-07,15
us6000tha4,4.2,0.35416666666666674,10,shallow,0,117,271,0,"Uto, Japan",unknown,0
us6000tgc3,4.7,0.45833333333333337,10,shallow,0,49,340,0,"Oula Xiuma, China",USGS-WEST,15
us6000titx,4.1,0.33333333333333326,10,shallow,0,165,259,0,"Puerto Madero, Mexico",SCEDC-01,0
us6000tgl6,3.9,0.2916666666666667,5.8,shallow,0,194,234,0,"Attu Station, Alaska",USGS-WEST,6
us6000tgbx,4.9,0.5000000000000001,155.549,intermediate,1,35,370,0,"Ciamis, Indonesia",USGS-WEST,9
us6000tgc0,4.2,0.35416666666666674,10,shallow,0,213,271,0,"Puerto Madero, Mexico",SCEDC-01,6
us6000tha1,4.5,0.4166666666666667,10,shallow,0,116,312,0,"Honmachi, Japan",SCEDC-01,1
us6000th9z,4.3,0.375,10,shallow,0,110,284,0,"Honmachi, Japan",PNSN-07,2
us6000tgbn,4.9,0.5000000000000001,10,shallow,0,100,369,0,"Tsunagi, Japan",PNSN-07,7
us6000tgbm,5.6,0.6458333333333333,10,shallow,3,75,485,1,"Honmachi, Japan",PNSN-07,0
us6000tgbk,5.1,0.5416666666666666,10,shallow,0,57,400,1,"Oula Xiuma, China",PNSN-07,6
us6000tgbh,4.3,0.375,10,shallow,0,109,284,0,"Uki, Japan",unknown,0
us6000th9v,4.3,0.375,10,shallow,0,139,284,0,"Uto, Japan",PNSN-07,3
us6000th9w,4.5,0.4166666666666667,10,shallow,0,114,312,0,"Yunomae, Japan",CEA-12,1
us6000tgb9,6.8,0.8958333333333334,10,shallow,95,39,723,1,"The 2026 Kumamoto Region, Japan Earthquake",USGS-WEST,5
us6000tgb4,4.5,0.4166666666666667,132.011,intermediate,0,67,312,0,"Ishqoshim, Tajikistan",unknown,0
pr2026209000,3.75,0.2604166666666667,102,intermediate,0,220,216,0,"La Romana, Dominican Republic",PNSN-07,0
us6000tgcw,3.2,0.14583333333333337,71.76,intermediate,5,161,159,0,"La Tirana, Chile",PNSN-07,0
us6000tgj9,2.5,0.0,35,shallow,0,214,96,0,"Adak, Alaska",unknown,0
us6000tgav,4.8,0.47916666666666663,48.148,shallow,3,123,355,0,"Santa Cruz, Chile",PNSN-07,0
us6000tgaw,5.4,0.6041666666666667,10,shallow,1,53,449,1,"Akureyri, Iceland",CEA-12,15
us6000tgau,5.9,0.7083333333333335,13,shallow,22,86,547,1,"Brisas Barra de Suchiate, Mexico",PNSN-07,15
aka2026ouowvq,2.5,0.0,6,shallow,0,259,96,0,"Sand Point, Alaska",SCEDC-01,5
us6000tgae,5.8,0.6875,10,shallow,0,41,518,1,"Ust’-Kamchatsk Staryy, Russia",PNSN-07,9
us6000tgj6,2.7,0.041666666666666706,10,shallow,0,188,112,0,"Attu Station, Alaska",PNSN-07,15
us6000tgaa,4.2,0.35416666666666674,70.007,intermediate,0,158,271,0,"Puerto El Triunfo, El Salvador",PNSN-07,7
us6000tgj4,2.5,0.0,17.51,shallow,0,302,96,0,"Atka, Alaska",USGS-WEST,12
us6000tga9,5.8,0.6875,10,shallow,1,27,650,1,"Oula Xiuma, China",USGS-WEST,4
us6000tgj2,3.2,0.14583333333333337,14.822,shallow,0,187,158,0,"Attu Station, Alaska",PNSN-07,6
us6000tga6,5.7,0.6666666666666667,10,shallow,1,33,650,1,"Oula Xiuma, China",USGS-WEST,15
pr71526143,3.3,0.16666666666666663,77.62,intermediate,0,182,168,0,"Punta Cana, Dominican Republic",PNSN-07,8
tx2026osawci,3.3,0.16666666666666663,6.4203,shallow,0,66,168,0,"Whites City, New Mexico",PNSN-07,0
tx2026osatzv,2.9,0.08333333333333331,6.5228,shallow,0,66,129,0,"Whites City, New Mexico",SCEDC-01,4
us6000tg9q,4.6,0.43749999999999994,35,shallow,16,46,332,0,"Mendoza, Argentina",SCEDC-01,6
us6000th9p,4.2,0.35416666666666674,94.862,intermediate,0,138,271,0,"Kimbe, Papua New Guinea",SCEDC-01,0
us6000tg9n,5.3,0.5833333333333334,10,shallow,0,19,432,1,southern Mid-Atlantic Ridge,CEA-12,3
us6000tgit,3.7,0.25000000000000006,2.015,shallow,0,226,211,0,"Rat Islands, Aleutian Islands, Alaska",USGS-WEST,10
us6000tgij,2.6,0.020833333333333353,48.327,shallow,0,206,104,0,"Adak, Alaska",PNSN-07,0
us6000tgil,3.1,0.12500000000000003,13.69,shallow,0,206,148,0,"Atka, Alaska",unknown,0
aka2026oufvqk,2.7,0.041666666666666706,3.5,shallow,0,290,112,0,"Atka, Alaska",unknown,0
aka2026oudnkv,2.7,0.041666666666666706,27.1,shallow,0,36,112,0,"Four Mile Road, Alaska",unknown,0
tx2026ortuwy,3.5,0.20833333333333334,9.9121,shallow,4,57,190,0,"Goldsmith, Texas",PNSN-07,15
us6000tg99,4.1,0.33333333333333326,464.461,deep,0,82,259,0,"Bonin Islands, Japan region",unknown,0
us6000tg95,5.1,0.5416666666666666,10,shallow,0,133,400,1,Tonga,PNSN-07,10
us6000th7c,4.9,0.5000000000000001,10,shallow,0,124,369,0,Tonga,PNSN-07,13
us6000tg94,5.3,0.5833333333333334,71.033,intermediate,3,90,433,1,"Baganga, Philippines",USGS-WEST,9
us6000th7b,4.4,0.3958333333333334,35,shallow,0,144,298,0,"Abepura, Indonesia",USGS-WEST,2
us6000tg8x,4.4,0.3958333333333334,144.445,intermediate,0,106,298,0,"Honoria, Peru",CEA-12,7
us6000tg8z,5,0.5208333333333334,10,shallow,0,58,385,1,"Georgetown, Saint Helena",USGS-WEST,13
us6000tghe,2.9,0.08333333333333331,34.838,shallow,0,224,129,0,"Adak, Alaska",PNSN-07,2
us6000th7a,4.4,0.3958333333333334,35,shallow,0,174,298,0,"Noda, Japan",PNSN-07,9
us6000tg8q,4.4,0.3958333333333334,94.191,intermediate,0,154,298,0,"El Pedregal, Peru",PNSN-07,8
us6000tga7,3.7,0.25000000000000006,45.682,shallow,0,182,211,0,"Attu Station, Alaska",SCEDC-01,6
us6000tg7w,4.3,0.375,27.198,shallow,2,109,285,0,"Napier, New Zealand",PNSN-07,12
us6000th76,4.2,0.35416666666666674,10,shallow,0,130,271,0,"Mugia, Spain",unknown,0
us6000th75,4.5,0.4166666666666667,10,shallow,0,88,312,0,western Indian-Antarctic Ridge,unknown,0
us6000tg75,5,0.5208333333333334,10,shallow,0,102,385,1,"Sola, Vanuatu",unknown,0
aka2026otvgnt,2.5,0.0,64.6,shallow,0,52,96,0,"Anchor Point, Alaska",PNSN-07,3
aka2026otvbng,2.6,0.020833333333333353,14.3,shallow,0,205,104,0,"Adak, Alaska",SCEDC-01,2
us6000tg6e,4.4,0.3958333333333334,427.411,deep,0,64,298,0,"Bonin Islands, Japan region",PNSN-07,14
us6000th74,4.5,0.4166666666666667,10,shallow,0,138,312,0,Tonga,PNSN-07,11
us6000tgxq,4.5,0.4166666666666667,10,shallow,0,249,312,0,Tonga,SCEDC-01,3
us6000tg64,4.2,0.35416666666666674,44.837,shallow,0,134,271,0,"Honchō, Japan",CEA-12,6
us6000tg5f,4.5,0.4166666666666667,121.056,intermediate,0,58,312,0,"Ashkāsham, Afghanistan",PNSN-07,6
us6000tg56,4.1,0.33333333333333326,53.862,shallow,4,78,259,0,"Quilpué, Chile",SCEDC-01,0
us6000tgxl,4.5,0.4166666666666667,10,shallow,0,155,312,0,"Burica, Panama",PNSN-07,15
pr71526058,2.54,0.008333333333333342,12.43,shallow,0,202,99,0,"Maria Antonia, Puerto Rico",PNSN-07,0
us6000th72,4.6,0.43749999999999994,10,shallow,0,73,326,0,central Mid-Atlantic Ridge,USGS-WEST,5
us6000tg30,2.5,0.0,10,shallow,1,128,96,0,"Socorro, New Mexico",CEA-12,7
nn00922405,2.96,0.09583333333333333,4.5477,shallow,1,124,135,0,"Silver Springs, Nevada",USGS-WEST,11
nn00922397,3.4,0.1875,12,shallow,5,58,179,0,"Silver Springs, Nevada",unknown,0
us6000tg2v,3.1,0.12500000000000003,10,shallow,0,276,148,0,Oregon,CEA-12,11
us6000tg2t,4.9,0.5000000000000001,10,shallow,0,76,369,0,"Abepura, Indonesia",CEA-12,2
us7000t3pe,4.6,0.43749999999999994,10,shallow,0,121,326,0,"Abepura, Indonesia",CEA-12,15
nc75406687,2.65,0.031249999999999983,1.4,shallow,0,37,108,0,"The Geysers, CA",USGS-WEST,9
nc75406682,2.72,0.04583333333333338,2.03,shallow,4,32,115,0,"The Geysers, CA",CEA-12,15
us6000tgh6,2.8,0.062499999999999965,28.109,shallow,0,228,121,0,"Sand Point, Alaska",SCEDC-01,12
us6000tgh4,3,0.10416666666666667,10,shallow,0,246,138,0,"Chiniak, Alaska",PNSN-07,8
us7000t3p2,5,0.5208333333333334,92.272,intermediate,0,31,385,1,"Kokopo, Papua New Guinea",CEA-12,14
pr71526028,2.95,0.09375000000000004,43.04,shallow,0,306,134,0,"Cruz Bay, U.S. Virgin Islands",CEA-12,13
us6000tg6v,2.8,0.062499999999999965,10,shallow,0,216,121,0,"Nikolski, Alaska",USGS-WEST,2
us6000th6y,4.3,0.375,10,shallow,0,209,284,0,Tonga,PNSN-07,0
aka2026otinoa,2.6,0.020833333333333353,2.1,shallow,0,296,104,0,"Atka, Alaska",PNSN-07,1
us6000tggr,3,0.10416666666666667,10,shallow,0,210,138,0,"Atka, Alaska",PNSN-07,15
us7000t3ng,4.5,0.4166666666666667,113.476,intermediate,0,98,312,0,"Kokopo, Papua New Guinea",USGS-WEST,1
us7000t3n8,2.6,0.020833333333333353,8.507,shallow,1,65,104,0,"Socorro, New Mexico",USGS-WEST,14
aka2026otfopk,2.9,0.08333333333333331,59.5,shallow,0,82,129,0,"Nanwalek, Alaska",PNSN-07,14
us7000t3mw,4.9,0.5000000000000001,122.18,intermediate,0,78,369,0,the Loyalty Islands,CEA-12,13
us7000t3mh,4.6,0.43749999999999994,101.702,intermediate,13,58,330,0,"La Tirana, Chile",PNSN-07,6
us7000t3mg,3.9,0.2916666666666667,35,shallow,0,187,234,0,"Atka, Alaska",PNSN-07,0
us6000th6u,4.4,0.3958333333333334,135.473,intermediate,0,137,298,0,"Tadine, New Caledonia",CEA-12,10
us6000tg90,2.9,0.08333333333333331,19.012,shallow,0,212,129,0,"Nikolski, Alaska",USGS-WEST,6
aka2026otbuir,2.5,0.0,130.3,intermediate,0,33,96,0,"Pedro Bay, Alaska",PNSN-07,13
aka2026otbiqm,2.6,0.020833333333333353,23.9,shallow,0,240,104,0,"Unalaska, Alaska",CEA-12,0
us7000t3m7,5.1,0.5416666666666666,104.251,intermediate,4,55,401,1,"San Pedro de Atacama, Chile",SCEDC-01,12
us7000t3m6,5.3,0.5833333333333334,10,shallow,0,165,432,1,Tonga,SCEDC-01,3
us7000t3m5,5.2,0.5625000000000001,10,shallow,0,67,416,1,Tonga,SCEDC-01,7
pr2026208000,3.84,0.2791666666666667,43,shallow,0,289,227,0,"Cruz Bay, U.S. Virgin Islands",USGS-WEST,0
us6000tg6q,3.1,0.12500000000000003,10,shallow,0,202,148,0,"Attu Station, Alaska",PNSN-07,8
nc75406487,2.96,0.09583333333333333,5.68,shallow,37,42,150,0,"Gilroy, CA",CEA-12,13
us6000th6t,4.4,0.3958333333333334,35,shallow,0,64,298,0,"Ambon, Indonesia",PNSN-07,5
us6000tg8s,2.7,0.041666666666666706,82.917,intermediate,0,194,112,0,"Adak, Alaska",PNSN-07,15
aka2026osvzkj,3.2,0.14583333333333337,85.7,intermediate,0,29,158,0,"Petersville, Alaska",CEA-12,10
us7000t3lr,3.4,0.1875,5,shallow,4,84,179,0,"Segundo, Colorado",CEA-12,2
us6000th6s,4.1,0.33333333333333326,10,shallow,0,135,259,0,Tonga,PNSN-07,13
aka2026osutsm,3,0.10416666666666667,15.4,shallow,8,26,141,0,"Susitna North, Alaska",PNSN-07,4
us7000t3ll,4.8,0.47916666666666663,10,shallow,0,84,354,0,Tonga,PNSN-07,5
us7000t3lm,4.3,0.375,64.81,shallow,0,105,284,0,"Petropavlovsk-Kamchatsky, Russia",SCEDC-01,7
nc75406447,2.8,0.062499999999999965,7.71,shallow,0,242,121,0,"Petrolia, CA",USGS-WEST,10
us6000th6r,4.2,0.35416666666666674,35,shallow,0,121,271,0,"Abepura, Indonesia",SCEDC-01,8
us6000th6q,4.6,0.43749999999999994,10,shallow,0,94,326,0,"Kokopo, Papua New Guinea",unknown,0
us6000tg8n,3.3,0.16666666666666663,62.396,shallow,0,196,168,0,"Adak, Alaska",PNSN-07,12
us7000t3lg,4.6,0.43749999999999994,10,shallow,0,117,326,0,"Kokopo, Papua New Guinea",SCEDC-01,2
us7000t3lb,4.4,0.3958333333333334,83.356,intermediate,4,129,299,0,"Eloy Alfaro, Ecuador",PNSN-07,6
us7000t3lc,4.2,0.35416666666666674,10,shallow,0,146,271,0,western Xizang,unknown,0
us6000th6m,4.6,0.43749999999999994,35,shallow,0,134,326,0,Tonga,SCEDC-01,15
tx2026oqgtjm,2.8,0.062499999999999965,6.0999,shallow,0,70,121,0,"Whites City, New Mexico",USGS-WEST,0
us7000t3l4,4.4,0.3958333333333334,114.785,intermediate,0,59,298,0,"Vallenar, Chile",USGS-WEST,4
us7000t3l3,5.2,0.5625000000000001,10,shallow,0,82,416,1,Tonga,USGS-WEST,13
us6000tg8j,3.5,0.20833333333333334,23.401,shallow,0,186,188,0,"Atka, Alaska",USGS-WEST,4
us7000t3kz,5,0.5208333333333334,10,shallow,0,57,385,1,Tonga,SCEDC-01,15
aka2026osoxdn,2.5,0.0,20,shallow,0,307,96,0,"Atka, Alaska",SCEDC-01,0
us7000t3ky,4.1,0.33333333333333326,112.196,intermediate,0,128,259,0,"Khorugh, Tajikistan",USGS-WEST,4
us6000th6j,4.5,0.4166666666666667,10,shallow,0,140,312,0,Tonga,CEA-12,9
us7000t3kw,4.9,0.5000000000000001,10,shallow,0,67,369,0,Tonga,SCEDC-01,11
us7000t3ku,4.9,0.5000000000000001,10,shallow,0,67,369,0,Tonga,unknown,0
us7000t3kq,4.3,0.375,10,shallow,0,150,284,0,"Río Grande, Panama",PNSN-07,6
us7000t3kn,4.5,0.4166666666666667,22.804,shallow,1,68,312,0,"Yujing, Taiwan",PNSN-07,10
us7000t3kp,4.9,0.5000000000000001,10,shallow,0,62,369,0,South Atlantic Ocean,PNSN-07,9
us7000t3km,5.1,0.5416666666666666,10,shallow,0,67,400,1,Tonga,PNSN-07,15
us6000tg6n,3.1,0.12500000000000003,10,shallow,0,203,148,0,"Attu Station, Alaska",PNSN-07,3
us7000t3kk,4.9,0.5000000000000001,10,shallow,0,67,369,0,Tonga,USGS-WEST,14
us7000t3kj,4.9,0.5000000000000001,10,shallow,0,124,369,0,Tonga,USGS-WEST,14
us7000t3kd,4.7,0.45833333333333337,71.647,intermediate,0,79,340,0,"Hihifo, Tonga",CEA-12,0
us6000tg8c,2.5,0.0,24.942,shallow,0,236,96,0,"Akutan, Alaska",PNSN-07,10
us6000th6c,4.4,0.3958333333333334,10,shallow,0,72,298,0,"Sibolga, Indonesia",SCEDC-01,13
us6000tg88,2.7,0.041666666666666706,76.158,intermediate,0,192,112,0,"Adak, Alaska",PNSN-07,0
aka2026osjmuh,2.5,0.0,18.2,shallow,1,21,96,0,"Chickaloon, Alaska",CEA-12,7
us6000tg85,2.8,0.062499999999999965,10,shallow,0,221,121,0,"Atka, Alaska",USGS-WEST,9
aka2026osjcbv,2.5,0.0,59,shallow,0,225,96,0,"Unalaska, Alaska",PNSN-07,9
us6000ti7i,2.6,0.020833333333333353,6.422,shallow,0,187,104,0,"Atka, Alaska",USGS-WEST,14
aka2026oshais,2.5,0.0,149.2,intermediate,0,36,96,0,"Pedro Bay, Alaska",PNSN-07,0
us6000th0n,4.6,0.43749999999999994,10,shallow,0,67,326,0,South Atlantic Ocean,PNSN-07,14
us7000t3jr,5,0.5208333333333334,10,shallow,0,53,385,1,South Atlantic Ocean,unknown,0
us6000ti6s,3.2,0.14583333333333337,35,shallow,0,203,158,0,"Akutan, Alaska",SCEDC-01,0
us7000t3ji,4.3,0.375,175.13,intermediate,0,75,284,0,"San Antonio de los Cobres, Argentina",PNSN-07,15
us6000ti6m,2.7,0.041666666666666706,10,shallow,0,302,112,0,"Atka, Alaska",SCEDC-01,0
us6000th0m,4.3,0.375,96.762,intermediate,0,154,284,0,"Finschhafen, Papua New Guinea",CEA-12,9
us6000ti6j,2.5,0.0,134.225,intermediate,0,151,96,0,"Adak, Alaska",PNSN-07,6
us6000ti6i,3.1,0.12500000000000003,12.95,shallow,0,207,148,0,"Akutan, Alaska",SCEDC-01,13
us6000ti6h,2.9,0.08333333333333331,35,shallow,0,211,129,0,"Akutan, Alaska",PNSN-07,14
us6000th0l,4.5,0.4166666666666667,10,shallow,0,102,312,0,South Sandwich Islands region,PNSN-07,5
hv75008357,3.03,0.11041666666666664,23.55,shallow,17,92,145,0,"Waikoloa, Hawaii",USGS-WEST,10
us7000t3j7,4.3,0.375,171.75,intermediate,0,62,284,0,"Niños Héroes, Mexico",CEA-12,15
us6000th0i,4.2,0.35416666666666674,35,shallow,0,136,271,0,"Kuril’sk, Russia",unknown,0
aka2026oryrhd,2.5,0.0,5,shallow,0,306,96,0,"Atka, Alaska",USGS-WEST,8
us6000ti58,3.5,0.20833333333333334,35,shallow,0,200,188,0,"Atka, Alaska",USGS-WEST,7
us6000ti57,2.7,0.041666666666666706,35,shallow,0,216,112,0,"Atka, Alaska",USGS-WEST,6
us6000ti55,2.6,0.020833333333333353,35,shallow,0,303,104,0,"Rat Islands, Aleutian Islands, Alaska",PNSN-07,14
aka2026orxgrp,2.5,0.0,5,shallow,0,233,96,0,"Atka, Alaska",PNSN-07,0
us7000t3in,5.4,0.6041666666666667,10,shallow,0,63,449,1,northern Mid-Atlantic Ridge,USGS-WEST,9
us7000t3il,4.4,0.3958333333333334,532.119,deep,0,67,298,0,the Fiji Islands,PNSN-07,1
us6000ti4y,3.2,0.14583333333333337,35,shallow,0,213,158,0,"Atka, Alaska",CEA-12,0
us7000t3ij,4.4,0.3958333333333334,74.15,intermediate,0,134,298,0,Kuril Islands,unknown,0
pr2026207001,3.7,0.25000000000000006,113,intermediate,0,237,211,0,"La Romana, Dominican Republic",PNSN-07,0
us6000th4z,2.7,0.041666666666666706,35,shallow,0,207,112,0,"Akutan, Alaska",CEA-12,2
us6000th4y,3.2,0.14583333333333337,35,shallow,0,210,158,0,"Nikolski, Alaska",USGS-WEST,10
us7000t3ia,4.6,0.43749999999999994,156.081,intermediate,0,45,326,0,"Londres, Argentina",unknown,0
tx2026opmhex,2.8,0.062499999999999965,6.7627,shallow,2,72,121,0,"Claude, Texas",CEA-12,0
us7000t3i7,3.9,0.2916666666666667,35,shallow,0,178,234,0,"Atka, Alaska",PNSN-07,5
us6000th4v,2.6,0.020833333333333353,79.92,intermediate,0,192,104,0,"Adak, Alaska",CEA-12,5
us6000th0f,3.8,0.2708333333333333,10,shallow,0,180,222,0,"Atka, Alaska",PNSN-07,15
us7000t3ib,3.8,0.2708333333333333,10,shallow,0,185,222,0,"Atka, Alaska",CEA-12,15
us6000th4u,2.6,0.020833333333333353,10,shallow,0,305,104,0,"Atka, Alaska",SCEDC-01,11
us6000th4t,3,0.10416666666666667,10,shallow,0,215,138,0,"Atka, Alaska",CEA-12,3
us7000t3hy,4.1,0.33333333333333326,65.586,shallow,0,227,259,0,"Nueva Concepción, Guatemala",CEA-12,9
us6000th4s,2.6,0.020833333333333353,10,shallow,0,299,104,0,"Atka, Alaska",PNSN-07,4
us7000t3hw,4.3,0.375,74.674,intermediate,0,200,284,0,"Nueva Concepción, Guatemala",PNSN-07,0
us6000th0e,4.2,0.35416666666666674,55.058,shallow,0,181,271,0,"Sarangani, Philippines",unknown,0
us6000th4j,2.8,0.062499999999999965,10,shallow,0,211,121,0,"Atka, Alaska",USGS-WEST,14
us6000th0d,3.9,0.2916666666666667,10,shallow,0,183,234,0,"Atka, Alaska",PNSN-07,10
